lat,lon,temp_c,humidity,pressure_mb,windspeed_kph,aqi_index,pm2_5,pm10,co,no2
28.5562,77.1,20.4,95,983.6,4.7,164,94.8,135.5,691,36.0
28.5562,77.1,20.0,99,983.5,4.2,163,104.1,142.0,782,49.5
28.5562,77.1,20.1,99,984.2,5.5,164,108.0,149.9,1107,52.8
28.5562,77.1,20.5,98,985.0,4.7,165,114.1,157.4,1534,56.6
28.5562,77.1,22.1,91,985.9,3.6,166,111.5,149.5,1719,54.9
28.5562,77.1,25.1,72,986.4,3.9,167,95.9,158.3,1422,42.2
28.5562,77.1,27.8,54,986.4,5.1,168,87.1,257.0,883,23.9
28.5562,77.1,29.5,40,985.9,7.5,169,71.5,234.7,474,10.2
28.5562,77.1,30.2,33,985.1,8.8,169,65.4,229.6,348,4.2
28.5562,77.1,30.5,31,984.2,9.4,170,65.0,237.0,353,2.7
28.5562,77.1,30.4,31,983.7,9.6,170,65.0,240.3,402,6.5
28.5562,77.1,30.0,31,983.4,9.5,171,64.3,234.7,486,18.2
28.5562,77.1,29.1,33,983.2,8.5,171,65.0,199.8,614,35.2
28.5562,77.1,27.0,46,983.3,7.1,171,96.4,210.9,728,53.0
28.5562,77.1,25.0,54,983.6,5.8,171,104.3,198.8,813,58.4
28.5562,77.1,24.0,59,983.8,5.4,171,108.5,207.7,885,65.6
28.5562,77.1,23.4,60,984.1,5.5,171,110.4,237.0,931,68.6
28.5562,77.1,22.8,61,984.5,5.4,170,112.2,258.0,948,64.2
28.5562,77.1,22.0,61,984.4,5.9,170,113.4,273.8,938,55.7
28.5562,77.1,21.4,68,984.4,5.4,170,112.9,287.8,899,46.9
28.6469,77.316,22.5,63,987.4,6.3,172,107.1,224.9,627,28.2
28.6469,77.316,21.7,67,987.1,6.3,172,102.2,201.2,590,21.6
28.6469,77.316,21.0,69,987.0,6.0,172,97.6,180.7,574,16.8
28.6469,77.316,20.5,71,986.9,5.9,171,93.6,169.5,556,14.5
28.6469,77.316,20.0,72,986.5,6.1,171,90.8,166.2,560,14.0
28.6469,77.316,20.2,75,987.1,5.8,171,93.6,171.8,647,16.0
28.6469,77.316,19.8,78,987.6,4.9,170,95.5,162.5,927,24.4
28.6469,77.316,20.4,76,988.4,6.0,170,100.6,158.3,1290,35.5
28.6469,77.316,21.9,72,989.2,5.2,169,99.4,144.8,1473,40.5
28.6469,77.316,24.0,64,989.7,5.3,169,93.8,137.4,1302,33.4
28.6469,77.316,26.1,57,989.5,5.7,169,88.0,129.5,950,20.2
28.6469,77.316,28.0,48,989.1,9.3,169,77.1,123.4,673,9.9
28.6469,77.316,29.1,38,988.5,12.7,169,69.4,129.0,568,5.6
28.6469,77.316,29.5,36,987.7,12.8,169,65.9,147.6,538,4.3
28.6469,77.316,29.5,35,987.0,12.8,169,65.7,182.5,548,6.1
28.6469,77.316,29.2,36,986.8,12.3,169,66.8,220.7,600,12.8
28.6469,77.316,28.3,39,986.5,9.5,170,69.8,251.5,693,22.7
28.6469,77.316,27.0,45,986.5,8.1,170,91.7,307.3,785,31.3
28.6469,77.316,25.5,50,986.6,7.5,170,97.3,321.3,881,34.0
28.6469,77.316,24.6,53,987.1,7.4,169,99.9,334.3,977,37.7
28.6469,77.316,23.9,54,987.3,7.4,169,101.3,340.9,1014,39.8
28.6469,77.316,23.2,54,987.5,7.7,169,101.7,333.4,951,39.2
28.6469,77.316,22.6,54,987.2,8.1,169,99.7,308.3,830,37.0
28.6469,77.316,22.5,57,987.1,8.9,169,97.1,274.7,720,34.4
28.6304,77.2177,21.5,68,985.9,5.5,172,107.1,224.9,688,28.2
28.6304,77.2177,21.0,70,985.7,5.9,172,102.2,201.2,636,21.6
28.6304,77.2177,20.5,71,985.5,5.7,172,97.6,180.7,604,16.8
28.6304,77.2177,19.9,73,985.4,5.5,171,93.6,169.5,579,14.5
28.6304,77.2177,19.5,75,985.1,5.5,171,90.8,166.2,572,14.0
28.6304,77.2177,19.4,80,985.6,5.2,171,93.6,171.8,641,16.0
28.6304,77.2177,19.2,81,986.1,4.5,170,95.5,162.5,880,24.4
28.6304,77.2177,20.1,78,987.0,4.9,170,100.6,158.3,1194,35.5
28.6304,77.2177,21.6,73,987.8,4.9,169,99.4,144.8,1350,40.5
28.6304,77.2177,23.7,66,988.4,5.1,169,93.8,137.4,1196,33.4
28.6304,77.2177,26.0,58,988.1,5.4,169,88.0,129.5,884,20.2
28.6304,77.2177,28.0,48,987.8,9.3,169,77.1,123.4,640,9.9
28.6304,77.2177,29.0,39,987.2,12.6,169,69.4,129.0,551,5.6
28.6304,77.2177,29.5,36,986.4,12.7,169,65.9,147.6,530,4.3
28.6304,77.2177,29.5,35,985.7,12.5,169,65.7,182.5,539,6.1
28.6304,77.2177,29.2,36,985.6,12.4,169,66.8,220.7,575,12.8
28.6304,77.2177,28.2,39,985.2,9.3,170,69.8,251.5,640,22.7
28.6304,77.2177,26.5,47,985.1,7.2,170,91.7,307.3,710,31.3
28.6304,77.2177,24.9,54,985.2,6.2,170,97.3,321.3,792,34.0
28.6304,77.2177,24.0,56,985.6,6.7,169,99.9,334.3,878,37.7
28.6304,77.2177,23.1,57,985.8,6.7,169,101.3,340.9,914,39.8
28.6304,77.2177,22.5,58,986.1,6.7,169,101.7,333.4,861,39.2
28.6304,77.2177,21.9,58,985.9,6.9,169,99.7,308.3,757,37.0
28.6304,77.2177,21.7,60,985.6,7.4,169,97.1,274.7,664,34.4
28.5882,77.0494,20.6,71,986.5,5.6,170,111.3,292.4,753,38.1
28.5882,77.0494,20.6,70,986.3,6.2,170,109.2,286.8,636,29.0
28.5882,77.0494,20.1,72,986.2,5.8,171,106.6,284.1,562,22.1
28.5882,77.0494,19.4,75,986.1,5.7,171,103.4,280.3,558,17.9
28.5882,77.0494,18.6,78,985.8,4.9,171,100.8,283.1,595,16.0
28.5882,77.0494,18.4,85,986.3,4.9,171,95.7,210.0,663,18.9
28.5882,77.0494,18.5,83,986.7,4.9,171,98.5,193.7,798,28.6
28.5882,77.0494,19.2,81,987.6,5.8,171,104.3,187.7,963,41.5
28.5882,77.0494,21.1,75,988.5,5.0,171,107.6,243.1,1033,47.2
28.5882,77.0494,23.4,66,989.1,5.1,171,99.7,228.6,921,38.8
28.5882,77.0494,25.6,60,988.9,5.5,171,93.8,243.1,716,23.4
28.5882,77.0494,27.6,51,988.5,8.5,171,78.5,242.1,555,11.3
28.5882,77.0494,28.9,39,987.9,12.4,171,77.5,304.5,488,5.9
28.5882,77.0494,29.2,36,987.1,12.9,171,75.2,312.0,466,3.9
28.5882,77.0494,29.2,36,986.4,12.5,172,74.5,322.2,484,6.3
28.5882,77.0494,28.9,36,986.3,11.6,172,75.7,347.4,566,15.4
28.5882,77.0494,27.5,42,985.9,9.3,172,77.8,349.2,687,28.9
28.5882,77.0494,25.7,50,985.8,7.7,172,96.2,350.2,771,39.5
28.5882,77.0494,24.0,56,985.9,7.0,172,98.5,329.7,784,45.3
28.5882,77.0494,23.0,58,986.3,7.0,172,100.8,334.3,760,53.2
28.5882,77.0494,22.5,57,986.5,7.3,172,102.7,347.4,724,57.9
28.5882,77.0494,21.8,57,986.7,7.5,172,104.3,360.4,678,57.1
28.5882,77.0494,21.1,59,986.5,7.7,172,104.5,365.1,622,53.1
28.5882,77.0494,21.1,61,986.4,7.8,171,102.7,361.4,576,48.4
28.5273,77.2618,21.3,70,984.5,7.1,170,111.3,292.4,685,38.1
28.5273,77.2618,21.1,69,984.3,8.0,170,109.2,286.8,675,29.0
28.5273,77.2618,21.0,69,984.1,9.2,171,106.6,284.1,669,22.1
28.5273,77.2618,20.6,70,984.1,8.6,171,103.4,280.3,624,17.9
28.5273,77.2618,19.9,72,983.6,8.5,171,100.8,283.1,582,16.0
28.5273,77.2618,19.7,77,984.3,9.3,171,95.7,210.0,637,18.9
28.5273,77.2618,19.5,78,984.7,8.2,171,98.5,193.7,912,28.6
28.5273,77.2618,20.0,78,985.5,8.1,171,104.3,187.7,1283,41.5
28.5273,77.2618,21.7,75,986.3,7.8,171,107.6,243.1,1474,47.2
28.5273,77.2618,23.9,68,987.0,6.4,171,99.7,228.6,1307,38.8
28.5273,77.2618,25.9,60,986.8,6.7,171,93.8,243.1,959,23.4
28.5273,77.2618,27.5,53,986.4,9.1,171,78.5,242.1,683,11.3
28.5273,77.2618,28.4,43,985.8,12.6,171,77.5,304.5,564,5.9
28.5273,77.2618,29.0,38,985.0,12.5,171,75.2,312.0,517,3.9
28.5273,77.2618,29.0,38,984.3,12.1,172,74.5,322.2,537,6.3
28.5273,77.2618,28.5,40,984.2,10.7,172,75.7,347.4,655,15.4
28.5273,77.2618,27.2,46,983.7,8.9,172,77.8,349.2,840,28.9
28.5273,77.2618,25.6,52,983.7,8.7,172,96.2,350.2,990,39.5
28.5273,77.2618,24.2,57,983.8,8.4,172,98.5,329.7,1080,45.3
28.5273,77.2618,23.5,59,984.2,9.2,172,100.8,334.3,1136,53.2
28.5273,77.2618,22.8,59,984.4,9.5,172,102.7,347.4,1132,57.9
28.5273,77.2618,22.2,58,984.6,9.6,172,104.3,360.4,1035,57.1
28.5273,77.2618,21.8,58,984.4,10.1,172,104.5,365.1,879,53.1
28.5273,77.2618,21.5,61,984.4,10.8,171,102.7,361.4,743,48.4
28.7041,77.1025,21.0,69,985.4,6.4,172,107.1,224.9,597,28.2
28.7041,77.1025,20.4,71,985.3,7.4,172,102.2,201.2,510,21.6
28.7041,77.1025,19.8,72,985.0,7.4,172,97.6,180.7,464,16.8
28.7041,77.1025,19.3,74,985.0,7.2,171,93.6,169.5,472,14.5
28.7041,77.1025,19.0,76,984.6,6.6,171,90.8,166.2,521,14.0
28.7041,77.1025,19.1,80,985.2,6.8,171,93.6,171.8,616,16.0
28.7041,77.1025,18.7,82,985.6,5.1,170,95.5,162.5,818,24.4
28.7041,77.1025,19.2,81,986.4,5.4,170,100.6,158.3,1066,35.5
28.7041,77.1025,21.0,76,987.4,5.1,169,99.4,144.8,1185,40.5
28.7041,77.1025,23.4,67,988.0,5.2,169,93.8,137.4,1054,33.4
28.7041,77.1025,25.9,59,987.7,5.9,169,88.0,129.5,794,20.2
28.7041,77.1025,28.0,48,987.4,10.4,169,77.1,123.4,592,9.9
28.7041,77.1025,28.9,38,986.8,13.7,169,69.4,129.0,519,5.6
28.7041,77.1025,29.3,36,986.0,13.6,169,65.9,147.6,504,4.3
28.7041,77.1025,29.2,36,985.3,13.3,169,65.7,182.5,524,6.1
28.7041,77.1025,28.9,37,985.2,12.6,169,66.8,220.7,592,12.8
28.7041,77.1025,27.5,43,984.7,8.9,170,69.8,251.5,696,22.7
28.7041,77.1025,25.8,50,984.7,8.8,170,91.7,307.3,774,31.3
28.7041,77.1025,24.0,57,984.8,7.5,170,97.3,321.3,805,34.0
28.7041,77.1025,23.1,58,985.1,8.5,169,99.9,334.3,810,37.7
28.7041,77.1025,22.4,58,985.3,8.7,169,101.3,340.9,790,39.8
28.7041,77.1025,21.7,58,985.6,9.3,169,101.7,333.4,733,39.2
28.7041,77.1025,21.2,58,985.3,9.1,169,99.7,308.3,650,37.0
28.7041,77.1025,21.2,61,985.2,10.6,169,97.1,274.7,580,34.4
28.5562,77.1,20.6,71,983.9,5.6,170,111.3,292.4,806,38.1
28.5562,77.1,20.6,70,983.7,6.2,170,109.2,286.8,682,29.0
28.5562,77.1,20.1,72,983.6,5.8,171,106.6,284.1,599,22.1
28.5562,77.1,19.4,75,983.5,5.7,171,103.4,280.3,571,17.9
28.5562,77.1,18.6,78,983.1,4.9,171,100.8,283.1,582,16.0
28.5562,77.1,18.4,85,983.7,4.9,171,95.7,210.0,659,18.9
28.5562,77.1,18.5,83,984.1,4.9,171,98.5,193.7,881,28.6
28.5562,77.1,19.2,81,984.9,5.8,171,104.3,187.7,1167,41.5
28.5562,77.1,21.1,75,985.9,5.0,171,107.6,243.1,1305,47.2
28.5562,77.1,23.4,66,986.5,5.1,171,99.7,228.6,1151,38.8
28.5562,77.1,25.6,60,986.3,5.5,171,93.8,243.1,848,23.4
28.5562,77.1,27.6,51,985.9,8.5,171,78.5,242.1,611,11.3
28.5562,77.1,28.9,39,985.3,12.4,171,77.5,304.5,521,5.9
28.5562,77.1,29.2,36,984.6,12.9,171,75.2,312.0,498,3.9
28.5562,77.1,29.2,36,983.9,12.5,172,74.5,322.2,517,6.3
28.5562,77.1,28.9,36,983.8,11.6,172,75.7,347.4,594,15.4
28.5562,77.1,27.5,42,983.3,9.3,172,77.8,349.2,713,28.9
28.5562,77.1,25.7,50,983.2,7.7,172,96.2,350.2,806,39.5
28.5562,77.1,24.0,56,983.3,7.0,172,98.5,329.7,852,45.3
28.5562,77.1,23.0,58,983.7,7.0,172,100.8,334.3,872,53.2
28.5562,77.1,22.5,57,983.9,7.3,172,102.7,347.4,861,57.9
28.5562,77.1,21.8,57,984.1,7.5,172,104.3,360.4,801,57.1
28.5562,77.1,21.1,59,983.8,7.7,172,104.5,365.1,710,53.1
28.5562,77.1,21.1,61,983.7,7.8,171,102.7,361.4,631,48.4
28.6469,77.316,21.8,59,986.8,8.5,168,93.8,240.3,635,31.1
28.6469,77.316,21.4,59,986.4,8.5,168,90.8,212.8,560,27.3
28.6469,77.316,20.5,61,986.0,8.6,168,87.8,193.2,523,24.5
28.6469,77.316,19.7,64,985.8,8.1,168,85.2,179.7,517,23.1
28.6469,77.316,19.0,66,985.5,7.7,167,82.4,168.6,548,22.7
28.6469,77.316,18.8,70,985.5,8.0,167,83.8,169.5,662,20.1
28.6469,77.316,18.4,72,985.8,7.0,167,86.6,164.8,964,26.2
28.6469,77.316,18.9,70,986.6,7.4,167,90.3,157.9,1349,34.3
28.6469,77.316,20.4,66,987.2,6.4,167,88.0,140.2,1547,37.9
28.6469,77.316,22.6,58,988.0,5.1,166,82.7,130.9,1389,32.8
28.6469,77.316,25.0,49,987.8,5.3,166,76.1,121.5,1045,23.2
28.6469,77.316,27.4,43,987.2,6.1,166,68.7,114.8,750,15.3
28.6469,77.316,29.0,38,986.2,7.7,166,59.8,115.9,575,10.2
28.6469,77.316,30.1,34,985.3,10.2,165,54.1,128.5,449,6.7
28.6469,77.316,30.6,28,984.3,13.3,165,50.1,148.5,399,7.5
28.6469,77.316,30.4,27,984.1,12.6,165,47.6,169.0,461,14.7
28.6469,77.316,29.1,30,984.0,10.2,164,49.7,186.3,598,26.1
28.6469,77.316,27.0,39,983.9,6.6,164,65.0,181.6,726,40.1
28.6469,77.316,25.5,45,984.3,6.5,163,70.5,190.9,781,48.5
28.6469,77.316,24.5,49,984.6,6.1,163,76.4,207.2,826,60.1
28.6469,77.316,23.9,53,985.1,3.4,162,85.4,236.1,964,69.0
28.6469,77.316,23.4,53,985.5,2.5,162,97.3,263.6,1297,72.6
28.6469,77.316,22.3,58,985.6,3.2,162,108.5,286.8,1724,73.5
28.6304,77.2177,21.5,59,985.4,7.7,168,93.8,240.3,594,31.1
28.6304,77.2177,20.9,59,985.0,7.8,168,90.8,212.8,534,27.3
28.6304,77.2177,20.0,62,984.6,8.0,168,87.8,193.2,510,24.5
28.6304,77.2177,19.2,65,984.4,7.6,168,85.2,179.7,519,23.1
28.6304,77.2177,18.6,67,984.1,7.2,167,82.4,168.6,563,22.7
28.6304,77.2177,18.0,74,984.1,6.5,167,83.8,169.5,671,20.1
28.6304,77.2177,17.8,74,984.3,6.4,167,86.6,164.8,929,26.2
28.6304,77.2177,18.4,71,985.2,7.1,167,90.3,157.9,1252,34.3
28.6304,77.2177,20.0,67,985.7,6.6,167,88.0,140.2,1410,37.9
28.6304,77.2177,22.4,58,986.6,5.0,166,82.7,130.9,1256,32.8
28.6304,77.2177,25.0,49,986.4,5.1,166,76.1,121.5,938,23.2
28.6304,77.2177,27.5,42,985.8,6.5,166,68.7,114.8,671,15.3
28.6304,77.2177,29.1,38,984.9,8.5,166,59.8,115.9,522,10.2
28.6304,77.2177,30.2,33,984.1,10.9,165,54.1,128.5,423,6.7
28.6304,77.2177,30.6,27,983.0,14.0,165,50.1,148.5,386,7.5
28.6304,77.2177,30.4,27,982.7,13.5,165,47.6,169.0,433,14.7
28.6304,77.2177,29.1,30,982.6,9.9,164,49.7,186.3,541,26.1
28.6304,77.2177,26.4,46,982.5,6.5,164,65.0,181.6,662,40.1
28.6304,77.2177,25.4,45,982.8,6.7,163,70.5,190.9,764,48.5
28.6304,77.2177,24.3,50,983.1,6.3,163,76.4,207.2,877,60.1
28.6304,77.2177,24.0,51,983.7,3.5,162,85.4,236.1,1043,69.0
28.6304,77.2177,23.5,51,984.1,1.9,162,97.3,263.6,1327,72.6
28.6304,77.2177,22.5,55,984.2,2.7,162,108.5,286.8,1662,73.5
28.6304,77.2177,22.5,58,984.3,2.0,162,117.1,306.4,1892,73.5
28.5882,77.0494,20.5,63,986.1,7.8,171,100.4,357.6,546,42.9
28.5882,77.0494,19.5,66,985.7,8.3,171,98.3,359.5,526,36.5
28.5882,77.0494,18.5,69,985.3,7.8,172,94.8,355.8,528,31.5
28.5882,77.0494,18.1,70,984.9,7.4,174,90.8,350.2,553,28.2
28.5882,77.0494,17.7,72,984.7,7.1,175,86.4,339.0,599,26.1
28.5882,77.0494,17.2,77,984.7,6.3,177,81.7,279.4,667,24.9
28.5882,77.0494,17.0,77,985.0,6.3,178,81.3,265.4,795,30.8
28.5882,77.0494,17.5,74,985.8,7.0,179,83.8,259.8,945,38.5
28.5882,77.0494,19.4,70,986.3,7.0,181,88.2,303.6,1005,41.7
28.5882,77.0494,22.0,61,987.2,5.3,182,79.9,266.4,895,36.0
28.5882,77.0494,24.7,52,987.0,5.8,183,70.8,249.6,695,25.8
28.5882,77.0494,27.1,46,986.5,7.2,183,64.0,259.8,529,17.2
28.5882,77.0494,28.9,39,985.6,9.1,184,59.6,292.4,432,11.0
28.5882,77.0494,30.0,34,984.7,11.4,183,58.6,333.4,368,6.5
28.5882,77.0494,30.3,29,983.7,14.3,184,59.5,381.8,356,7.4
28.5882,77.0494,29.7,30,983.4,12.8,185,61.0,413.5,412,16.0
28.5882,77.0494,28.1,35,983.3,9.7,186,59.0,353.9,519,30.0
28.5882,77.0494,26.1,44,983.2,7.1,186,61.2,237.5,646,48.5
28.5882,77.0494,24.4,51,983.4,6.5,184,69.4,214.2,787,65.4
28.5882,77.0494,24.0,52,983.8,4.2,182,78.7,206.8,948,88.6
28.5882,77.0494,23.7,51,984.3,1.5,179,89.2,212.8,1118,105.4
28.5882,77.0494,22.5,55,984.8,1.5,176,100.6,225.8,1317,110.3
28.5882,77.0494,21.4,58,984.8,1.7,173,111.8,243.1,1525,108.9
28.5882,77.0494,21.6,59,984.8,0.9,171,118.5,254.3,1664,105.1
28.5273,77.2618,21.0,62,984.0,10.5,171,100.4,357.6,647,42.9
28.5273,77.2618,20.5,62,983.6,11.2,171,98.3,359.5,571,36.5
28.5273,77.2618,19.8,65,983.1,11.3,172,94.8,355.8,533,31.5
28.5273,77.2618,19.2,66,982.9,10.8,174,90.8,350.2,527,28.2
28.5273,77.2618,18.6,68,982.6,10.3,175,86.4,339.0,558,26.1
28.5273,77.2618,18.5,71,982.6,10.3,177,81.7,279.4,664,24.9
28.5273,77.2618,18.1,72,983.0,9.5,178,81.3,265.4,938,30.8
28.5273,77.2618,18.5,71,983.7,9.4,179,83.8,259.8,1286,38.5
28.5273,77.2618,20.2,69,984.3,9.0,181,88.2,303.6,1465,41.7
28.5273,77.2618,22.6,63,985.1,6.0,182,79.9,266.4,1324,36.0
28.5273,77.2618,24.8,56,985.0,6.5,183,70.8,249.6,1015,25.8
28.5273,77.2618,27.0,48,984.5,7.2,183,64.0,259.8,748,17.2
28.5273,77.2618,28.3,44,983.6,8.4,184,59.6,292.4,577,11.0
28.5273,77.2618,29.1,40,982.7,9.7,183,58.6,333.4,449,6.5
28.5273,77.2618,29.8,34,981.7,12.1,184,59.5,381.8,413,7.4
28.5273,77.2618,29.2,35,981.3,10.6,185,61.0,413.5,516,16.0
28.5273,77.2618,27.5,40,981.3,9.4,186,59.0,353.9,711,30.0
28.5273,77.2618,25.8,45,981.1,7.9,186,61.2,237.5,909,48.5
28.5273,77.2618,24.4,50,981.5,7.3,184,69.4,214.2,1073,65.4
28.5273,77.2618,23.1,56,981.8,6.2,182,78.7,206.8,1240,88.6
28.5273,77.2618,22.8,57,982.4,3.6,179,89.2,212.8,1429,105.4
28.5273,77.2618,22.2,57,982.8,2.7,176,100.6,225.8,1707,110.3
28.7041,77.1025,20.9,61,984.9,9.7,168,93.8,240.3,528,31.1
28.7041,77.1025,20.1,62,984.5,9.4,168,90.8,212.8,487,27.3
28.7041,77.1025,19.2,65,984.1,9.2,168,87.8,193.2,477,24.5
28.7041,77.1025,18.5,68,983.8,8.7,168,85.2,179.7,497,23.1
28.7041,77.1025,18.0,70,983.6,8.5,167,82.4,168.6,547,22.7
28.7041,77.1025,17.5,76,983.6,8.4,167,83.8,169.5,646,20.1
28.7041,77.1025,17.2,77,983.8,7.4,167,86.6,164.8,861,26.2
28.7041,77.1025,17.5,75,984.5,7.6,167,90.3,157.9,1124,34.3
28.7041,77.1025,19.5,70,985.2,6.4,167,88.0,140.2,1249,37.9
28.7041,77.1025,22.3,60,986.1,5.4,166,82.7,130.9,1113,32.8
28.7041,77.1025,25.0,52,986.0,6.1,166,76.1,121.5,838,23.2
28.7041,77.1025,27.6,43,985.4,7.6,166,68.7,114.8,609,15.3
28.7041,77.1025,29.0,38,984.4,9.7,166,59.8,115.9,481,10.2
28.7041,77.1025,30.0,34,983.6,12.0,165,54.1,128.5,399,6.7
28.7041,77.1025,30.2,31,982.6,13.6,165,50.1,148.5,380,7.5
28.7041,77.1025,29.8,31,982.3,13.0,165,47.6,169.0,460,14.7
28.7041,77.1025,28.1,38,982.2,9.6,164,49.7,186.3,602,26.1
28.7041,77.1025,25.9,46,982.0,7.6,164,65.0,181.6,714,40.1
28.7041,77.1025,24.5,49,982.3,7.8,163,70.5,190.9,732,48.5
28.7041,77.1025,23.3,53,982.5,7.3,163,76.4,207.2,720,60.1
28.7041,77.1025,22.2,58,983.0,6.6,162,85.4,236.1,771,69.0
28.7041,77.1025,21.9,57,983.5,3.2,162,97.3,263.6,957,72.6
28.7041,77.1025,20.5,62,983.6,2.8,162,108.5,286.8,1206,73.5
28.7041,77.1025,19.9,67,983.8,2.4,162,117.1,306.4,1404,73.5
28.5562,77.1,20.5,63,983.5,7.8,171,100.4,357.6,573,42.9
28.5562,77.1,19.5,66,983.1,8.3,171,98.3,359.5,527,36.5
28.5562,77.1,18.5,69,982.6,7.8,172,94.8,355.8,513,31.5
28.5562,77.1,18.1,70,982.3,7.4,174,90.8,350.2,532,28.2
28.5562,77.1,17.7,72,982.1,7.1,175,86.4,339.0,584,26.1
28.5562,77.1,17.2,77,982.0,6.3,177,81.7,279.4,684,24.9
28.5562,77.1,17.0,77,982.4,6.3,178,81.3,265.4,901,30.8
28.5562,77.1,17.5,74,983.1,7.0,179,83.8,259.8,1166,38.5
28.5562,77.1,19.4,70,983.7,7.0,181,88.2,303.6,1290,41.7
28.5562,77.1,22.0,61,984.6,5.3,182,79.9,266.4,1145,36.0
28.5562,77.1,24.7,52,984.5,5.8,183,70.8,249.6,859,25.8
28.5562,77.1,27.1,46,983.9,7.2,183,64.0,259.8,619,17.2
28.5562,77.1,28.9,39,983.1,9.1,184,59.6,292.4,482,11.0
28.5562,77.1,30.0,34,982.2,11.4,183,58.6,333.4,393,6.5
28.5562,77.1,30.3,29,981.1,14.3,184,59.5,381.8,370,7.4
28.5562,77.1,29.7,30,980.9,12.8,185,61.0,413.5,440,16.0
28.5562,77.1,28.1,35,980.8,9.7,186,59.0,353.9,577,30.0
28.5562,77.1,26.1,44,980.6,7.1,186,61.2,237.5,724,48.5
28.5562,77.1,24.4,51,980.8,6.5,184,69.4,214.2,860,65.4
28.5562,77.1,24.0,52,981.2,4.2,182,78.7,206.8,1006,88.6
28.5562,77.1,23.7,51,981.7,1.5,179,89.2,212.8,1172,105.4
28.5562,77.1,22.5,55,982.2,1.5,176,100.6,225.8,1395,110.3
28.5562,77.1,21.4,58,982.2,1.7,173,111.8,243.1,1638,108.9
28.5562,77.1,21.6,59,982.2,0.9,171,118.5,254.3,1801,105.1
28.6469,77.316,17.9,77,985.3,3.5,164,109.9,250.5,1981,70.4
28.6469,77.316,18.6,76,985.0,4.4,165,105.0,226.3,1801,70.8
28.6469,77.316,18.1,84,985.6,3.7,165,100.4,233.3,1723,63.5
28.6469,77.316,18.9,79,986.0,6.2,166,101.5,227.7,1906,60.8
28.6469,77.316,23.1,62,987.9,3.2,167,97.3,207.2,1891,44.0
28.6469,77.316,25.4,55,987.8,3.6,167,82.9,201.2,1303,35.2
28.6469,77.316,27.5,45,987.3,3.6,167,65.7,167.6,837,27.5
28.6469,77.316,28.6,42,986.5,4.6,167,48.1,122.0,607,19.7
28.6469,77.316,28.5,46,985.6,10.3,167,39.3,95.5,498,13.0
28.6469,77.316,28.2,46,984.8,10.4,166,35.0,83.6,500,13.3
28.6469,77.316,28.0,41,984.4,9.3,166,32.8,78.7,645,25.9
28.6469,77.316,27.0,44,984.3,7.0,166,35.2,77.5,901,45.4
28.6469,77.316,26.1,54,983.9,5.1,165,67.8,112.7,1165,56.6
28.6469,77.316,25.0,57,984.1,6.9,166,71.7,120.1,1410,56.4
28.6469,77.316,23.8,63,985.3,5.2,166,71.7,123.4,1662,56.1
28.6469,77.316,22.9,67,985.9,6.3,165,73.1,124.3,1896,55.9
28.6304,77.2177,21.4,61,984.2,1.1,162,121.1,313.9,1944,72.9
28.6304,77.2177,20.8,63,983.8,0.4,163,120.6,304.5,1890,71.4
28.6304,77.2177,19.9,66,983.9,1.4,164,115.9,279.4,1790,70.3
28.6304,77.2177,19.1,69,983.9,3.3,164,109.9,250.5,1607,70.4
28.6304,77.2177,19.4,71,983.5,5.1,165,105.0,226.3,1378,70.8
28.6304,77.2177,18.6,79,984.1,4.4,165,100.4,233.3,1268,63.5
28.6304,77.2177,20.0,69,984.5,6.4,166,101.5,227.7,1434,60.8
28.6304,77.2177,20.5,64,985.6,7.4,166,103.6,224.4,1719,56.8
28.6304,77.2177,22.3,61,986.1,5.4,166,103.8,195.1,1817,51.5
28.6304,77.2177,24.1,56,986.5,3.7,167,97.3,207.2,1528,44.0
28.6304,77.2177,26.2,49,986.4,2.7,167,82.9,201.2,1051,35.2
28.6304,77.2177,28.1,41,985.9,4.0,167,65.7,167.6,679,27.5
28.6304,77.2177,29.5,34,985.0,3.2,167,48.1,122.0,524,19.7
28.6304,77.2177,29.8,36,984.1,7.7,167,39.3,95.5,472,13.0
28.6304,77.2177,29.0,42,983.2,10.0,166,35.0,83.6,478,13.3
28.6304,77.2177,28.6,42,982.9,9.6,166,32.8,78.7,534,25.9
28.6304,77.2177,27.8,41,982.8,8.7,166,35.2,77.5,648,45.4
28.6304,77.2177,26.0,57,982.3,5.6,165,67.8,112.7,792,56.6
28.6304,77.2177,25.1,59,982.7,5.6,166,71.7,120.1,987,56.4
28.6304,77.2177,24.1,63,983.9,5.2,166,71.7,123.4,1213,56.1
28.6304,77.2177,23.6,64,984.4,5.5,165,73.1,124.3,1377,55.9
28.6304,77.2177,22.5,71,984.8,4.5,165,76.4,123.4,1425,56.4
28.6304,77.2177,22.0,73,985.0,4.3,165,81.3,120.6,1411,57.0
28.6304,77.2177,22.5,77,984.9,3.1,164,84.1,118.7,1410,55.9
28.5882,77.0494,20.7,61,984.7,0.4,169,119.2,249.6,1706,99.0
28.5882,77.0494,19.9,64,984.4,0.6,166,113.9,231.9,1680,90.7
28.5882,77.0494,19.3,66,984.5,3.2,164,105.0,210.0,1593,83.7
28.5882,77.0494,19.0,69,984.3,4.3,164,99.2,198.4,1393,80.0
